741, 60.89
742, 60.89
743, 60.88
744, 60.85
745, 60.91
746, 60.89
747, 60.83
748, 60.83
749, 60.88
750, 60.95
751, 60.98
752, 60.97
753, 61.02
754, 61.07
755, 61.08
756, 60.96
757, 60.97
758, 60.96
759, 60.94
760, 60.92
761, 60.9
762, 60.82
763, 60.76
764, 60.64
765, 60.72
766, 60.82
767, 60.93
768, 61.02
769, 61.06
770, 61.11
771, 61.16
772, 61.13
773, 61.05
774, 60.97
775, 60.82
776, 60.79
777, 60.81
778, 60.84
779, 60.82
780, 60.89
781, 60.95
782, 60.99
783, 61.0
784, 61.02
785, 60.95
786, 60.89
787, 60.81
788, 60.73
789, 60.67
790, 60.61
791, 60.54
792, 60.52
793, 60.63
794, 60.67
795, 60.6
796, 60.62
797, 60.71
798, 60.78
799, 60.82
800, 60.81
801, 60.82
802, 60.75
803, 60.66
804, 60.56
805, 60.46
806, 60.41
807, 60.43
808, 60.44
809, 60.5
810, 60.52
811, 60.45
812, 60.4
813, 60.38
814, 60.4
815, 60.46
816, 60.56
817, 60.65
818, 60.71
819, 60.74
820, 60.7
821, 60.59
822, 60.53
823, 60.58
824, 60.62
825, 60.62
826, 60.56
827, 60.51
828, 60.58
829, 60.66
830, 60.76
831, 60.87
832, 60.98
833, 61.02
834, 60.98
835, 60.95
836, 61.02
837, 60.99
838, 61.01
839, 61.04
840, 61.04
841, 61.09
842, 61.12
843, 61.06
844, 61.03
845, 60.96
846, 60.88
847, 60.82
848, 60.82
849, 60.81
850, 60.81
851, 60.89
852, 60.86
853, 60.86
854, 60.87
855, 60.88
856, 60.93
857, 60.98
858, 60.97
859, 61.06
860, 61.02
861, 60.98
862, 60.94
863, 60.9
864, 60.89
865, 60.81
866, 60.73
867, 60.75
868, 60.83
869, 60.92
870, 61.04
871, 60.97
872, 60.88
873, 60.92
874, 60.96
875, 60.95
876, 60.94
877, 60.96
878, 61.0
879, 61.07
880, 61.21
881, 61.33
882, 61.43
883, 61.49
884, 61.54
885, 61.62
886, 61.71
887, 61.8
888, 61.8
889, 61.89
890, 61.93
891, 61.95
892, 61.94
893, 61.94
894, 61.97
895, 61.95
896, 61.95
897, 62.07
898, 62.21
899, 62.31
900, 62.42
901, 62.49
902, 62.5
903, 62.54
904, 62.55
905, 62.63
906, 62.61
907, 62.57
908, 62.51
909, 62.52
910, 62.39
911, 62.23
912, 62.11
913, 62.09
914, 62.11
915, 62.15
916, 62.22
917, 62.23
918, 62.17
919, 62.15
920, 62.09
921, 62.11
922, 62.15
923, 62.13
924, 62.1
925, 61.99
926, 61.97
927, 61.96
928, 61.98
929, 62.01
930, 62.07
931, 62.02
932, 61.94
933, 61.85
934, 61.75
935, 61.71
936, 61.7
937, 61.71
938, 61.75
939, 61.77
940, 61.76
941, 61.74
942, 61.71
943, 61.6
944, 61.5
945, 61.4
946, 61.45
947, 61.45
948, 61.46
949, 61.49
950, 61.52
951, 61.52
952, 61.5
953, 61.51
954, 61.45
955, 61.49
956, 61.51
957, 61.52
958, 61.54
959, 61.56
960, 61.56
961, 61.57
962, 61.58
963, 61.53
964, 61.47
965, 61.45
966, 61.54
967, 61.63
968, 61.57
969, 61.53
970, 61.52
971, 61.51
972, 61.45
973, 61.38
974, 61.31
975, 61.24
976, 61.19
977, 61.12
978, 61.09
979, 61.09
980, 61.04
981, 60.99
982, 60.96
983, 60.9
984, 60.85
985, 60.85
986, 60.83
987, 60.75
988, 60.66
989, 60.56
990, 60.6
991, 60.57
992, 60.5
993, 60.46
994, 60.44
995, 60.42
996, 60.38
997, 60.34
998, 60.28
999, 60.25
1000, 60.19
1001, 60.2
1002, 60.27
1003, 60.35
1004, 60.34
1005, 60.47
1006, 60.57
1007, 60.66
1008, 60.68
1009, 60.66
1010, 60.62
1011, 60.56
1012, 60.51
1013, 60.39
1014, 60.31
1015, 60.27
1016, 60.2
1017, 60.17
1018, 60.15
1019, 60.18
1020, 60.28
1021, 60.24
1022, 60.21
1023, 60.22
1024, 60.27
1025, 60.34
1026, 60.35
1027, 60.42
1028, 60.5
1029, 60.57
1030, 60.59
1031, 60.58
1032, 60.55
1033, 60.53
1034, 60.5
1035, 60.51
1036, 60.56
1037, 60.71
1038, 60.84
1039, 60.96
1040, 60.97
1041, 60.87
1042, 60.79
1043, 60.83
1044, 60.76
1045, 60.75
1046, 60.83
1047, 60.96
1048, 61.02
1049, 61.08
1050, 60.99
1051, 60.95
1052, 60.9
1053, 60.88
1054, 60.85
1055, 60.87
1056, 60.96
1057, 60.95
1058, 60.99
1059, 61.03
1060, 61.07
1061, 61.06
1062, 61.06
1063, 61.05
1064, 61.07
1065, 61.06
1066, 61.04
1067, 61.08
1068, 61.16
1069, 61.2
1070, 61.22
1071, 61.22
1072, 61.24
1073, 61.24
1074, 61.22
1075, 61.26
1076, 61.27
1077, 61.23
1078, 61.2
1079, 61.19
1080, 61.13
1081, 61.1
1082, 61.15
1083, 61.23
1084, 61.32
1085, 61.31
1086, 61.34
1087, 61.38
1088, 61.45
1089, 61.44
1090, 61.43
1091, 61.44
1092, 61.46
1093, 61.47
1094, 61.46
1095, 61.43
1096, 61.42
1097, 61.38
1098, 61.36
1099, 61.36
1100, 61.31
1101, 61.31
1102, 61.28
1103, 61.26
1104, 61.28
1105, 61.32
1106, 61.41
1107, 61.51
1108, 61.62
1109, 61.69
1110, 61.73
1111, 61.81
1112, 61.83
1113, 61.85
1114, 61.82
1115, 61.67
1116, 61.57
1117, 61.59
1118, 61.62
1119, 61.6
1120, 61.55
1121, 61.57
1122, 61.58
1123, 61.59
1124, 61.67
1125, 61.68
1126, 61.7
1127, 61.68
1128, 61.72
1129, 61.76
1130, 61.8
1131, 61.86
1132, 61.75
1133, 61.65
1134, 61.64
1135, 61.69
1136, 61.7
1137, 61.7
1138, 61.69
1139, 61.68
1140, 61.66
1141, 61.62
1142, 61.58
1143, 61.61
1144, 61.62
1145, 61.64
1146, 61.64
1147, 61.65
1148, 61.64
1149, 61.62
1150, 61.64
1151, 61.59
1152, 61.53
1153, 61.49
1154, 61.48
1155, 61.39
1156, 61.34
1157, 61.35
1158, 61.34
1159, 61.33
1160, 61.33
1161, 61.33
1162, 61.29
1163, 61.2
1164, 61.16
1165, 61.17
1166, 61.16
1167, 61.18
1168, 61.23
1169, 61.2
1170, 61.15
1171, 61.17
1172, 61.16
1173, 61.16
1174, 61.2
1175, 61.27
1176, 61.22
1177, 61.16
1178, 61.06
1179, 61.06
1180, 61.1
1181, 61.17
1182, 61.12
1183, 61.06
